GameID	Player	Round	Turn	CurrentScore	SCORE	SCORE_ADV	ORDINAL	OUR_TURN	HAS_WON	FINAL_ORD	ROUND	CURSE	ESTATE	DUCHY	PROVINCE	COPPER	SILVER	GOLD	CELLAR	CHAPEL	MOAT	HARBINGER	MERCHANT	VASSAL	VILLAGE	WORKSHOP	BUREAUCRAT	GARDENS	MILITIA	MONEYLENDER	POACHER	REMODEL	SMITHY	THRONE_ROOM	BANDIT	COUNCIL_ROOM	FESTIVAL	LABORATORY	LIBRARY	MARKET	MINE	SENTRY	WITCH	ARTISAN	WOODCUTTER	PlayerCount	TotalRounds	ActionScore	Win	Ordinal	FinalScore
21.0	1.00	4.00	1.00	3.00	0.0600	0.0400	0.500	1.00	0.00	0.00	0.0800	0.00	3.00	0.00	0.00	7.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	5.00	0.00	2.00	0.0400	-0.0400	1.00	1.00	0.00	0.00	0.100	1.00	3.00	0.00	0.00	7.00	4.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	5.00	0.00	3.00	0.0600	0.0400	0.500	0.00	0.00	0.00	0.100	0.00	3.00	0.00	0.00	7.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	5.00	1.00	2.00	0.0400	-0.0400	1.00	0.00	0.00	0.00	0.100	1.00	3.00	0.00	0.00	7.00	4.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	5.00	1.00	3.00	0.0600	0.0400	0.500	1.00	0.00	0.00	0.100	0.00	3.00	0.00	0.00	7.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	6.00	0.00	2.00	0.0400	-0.0400	1.00	1.00	0.00	0.00	0.120	1.00	3.00	0.00	0.00	7.00	4.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	6.00	0.00	3.00	0.0600	0.0400	0.500	0.00	0.00	0.00	0.120	0.00	3.00	0.00	0.00	7.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	6.00	1.00	1.00	0.0200	-0.0800	1.00	0.00	0.00	0.00	0.120	2.00	3.00	0.00	0.00	7.00	4.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	6.00	1.00	3.00	0.0600	0.0800	0.500	1.00	0.00	0.00	0.120	0.00	3.00	0.00	0.00	7.00	4.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	7.00	0.00	1.00	0.0200	-0.0800	1.00	1.00	0.00	0.00	0.140	2.00	3.00	0.00	0.00	7.00	5.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	7.00	0.00	3.00	0.0600	0.0800	0.500	0.00	0.00	0.00	0.140	0.00	3.00	0.00	0.00	7.00	4.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	7.00	1.00	0.00	0.00	-0.120	1.00	0.00	0.00	0.00	0.140	3.00	3.00	0.00	0.00	7.00	5.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	7.00	1.00	3.00	0.0600	0.120	0.500	1.00	0.00	0.00	0.140	0.00	3.00	0.00	0.00	7.00	5.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	8.00	0.00	0.00	0.00	-0.120	1.00	1.00	0.00	0.00	0.160	3.00	3.00	0.00	0.00	7.00	5.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	8.00	0.00	3.00	0.0600	0.120	0.500	0.00	0.00	0.00	0.160	0.00	3.00	0.00	0.00	7.00	5.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	8.00	1.00	0.00	0.00	-0.120	1.00	0.00	0.00	0.00	0.160	3.00	3.00	0.00	0.00	7.00	5.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	8.00	1.00	3.00	0.0600	0.120	0.500	1.00	0.00	0.00	0.160	0.00	3.00	0.00	0.00	7.00	5.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	9.00	0.00	0.00	0.00	-0.120	1.00	1.00	0.00	0.00	0.180	3.00	3.00	0.00	0.00	7.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	9.00	0.00	3.00	0.0600	0.120	0.500	0.00	0.00	0.00	0.180	0.00	3.00	0.00	0.00	7.00	5.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	9.00	1.00	-1.00	-0.0200	-0.160	1.00	0.00	0.00	0.00	0.180	4.00	3.00	0.00	0.00	7.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	9.00	1.00	3.00	0.0600	0.160	0.500	1.00	0.00	0.00	0.180	0.00	3.00	0.00	0.00	7.00	6.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	10.0	0.00	-1.00	-0.0200	-0.160	1.00	1.00	0.00	0.00	0.200	4.00	3.00	0.00	0.00	7.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	10.0	0.00	3.00	0.0600	0.160	0.500	0.00	0.00	0.00	0.200	0.00	3.00	0.00	0.00	7.00	6.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	10.0	1.00	-1.00	-0.0200	-0.400	1.00	0.00	0.00	0.00	0.200	4.00	3.00	0.00	0.00	7.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	10.0	1.00	9.00	0.180	0.400	0.500	1.00	0.00	0.00	0.200	0.00	3.00	0.00	1.00	7.00	6.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	11.0	0.00	-1.00	-0.0200	-0.400	1.00	1.00	0.00	0.00	0.220	4.00	3.00	0.00	0.00	7.00	6.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	11.0	0.00	9.00	0.180	0.400	0.500	0.00	0.00	0.00	0.220	0.00	3.00	0.00	1.00	7.00	6.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	11.0	1.00	-2.00	-0.0400	-0.440	1.00	0.00	0.00	0.00	0.220	5.00	3.00	0.00	0.00	7.00	6.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	11.0	1.00	9.00	0.180	0.400	0.500	1.00	0.00	0.00	0.220	0.00	3.00	0.00	1.00	7.00	6.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	12.0	0.00	-2.00	-0.0400	-0.440	1.00	1.00	0.00	0.00	0.240	5.00	3.00	0.00	0.00	7.00	6.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	12.0	0.00	9.00	0.180	0.400	0.500	0.00	0.00	0.00	0.240	0.00	3.00	0.00	1.00	7.00	6.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	12.0	1.00	-3.00	-0.0600	-0.720	1.00	0.00	0.00	0.00	0.240	6.00	3.00	0.00	0.00	7.00	6.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	12.0	1.00	15.0	0.300	0.640	0.500	1.00	0.00	0.00	0.240	0.00	3.00	0.00	2.00	7.00	6.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	13.0	0.00	-3.00	-0.0600	-0.720	1.00	1.00	0.00	0.00	0.260	6.00	3.00	0.00	0.00	7.00	6.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	13.0	0.00	15.0	0.300	0.640	0.500	0.00	0.00	0.00	0.260	0.00	3.00	0.00	2.00	7.00	6.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	13.0	1.00	-3.00	-0.0600	-0.720	1.00	0.00	0.00	0.00	0.260	6.00	3.00	0.00	0.00	7.00	6.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	13.0	1.00	15.0	0.300	0.640	0.500	1.00	0.00	0.00	0.260	0.00	3.00	0.00	2.00	7.00	6.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	14.0	0.00	-3.00	-0.0600	-0.720	1.00	1.00	0.00	0.00	0.280	6.00	3.00	0.00	0.00	7.00	7.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	14.0	0.00	15.0	0.300	0.640	0.500	0.00	0.00	0.00	0.280	0.00	3.00	0.00	2.00	7.00	6.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	14.0	1.00	-4.00	-0.0800	-1.00	1.00	0.00	0.00	0.00	0.280	7.00	3.00	0.00	0.00	7.00	7.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	14.0	1.00	21.0	0.420	0.880	0.500	1.00	0.00	0.00	0.280	0.00	3.00	0.00	3.00	7.00	6.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	15.0	0.00	-4.00	-0.0800	-1.00	1.00	1.00	0.00	0.00	0.300	7.00	3.00	0.00	0.00	7.00	7.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	15.0	0.00	21.0	0.420	0.880	0.500	0.00	0.00	0.00	0.300	0.00	3.00	0.00	3.00	7.00	6.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	15.0	1.00	-4.00	-0.0800	-1.00	1.00	0.00	0.00	0.00	0.300	7.00	3.00	0.00	0.00	7.00	7.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	15.0	1.00	21.0	0.420	0.880	0.500	1.00	0.00	0.00	0.300	0.00	3.00	0.00	3.00	7.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	16.0	0.00	2.00	0.0400	-0.760	1.00	1.00	0.00	0.00	0.320	7.00	3.00	0.00	1.00	7.00	7.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	16.0	0.00	21.0	0.420	0.760	0.500	0.00	0.00	0.00	0.320	0.00	3.00	0.00	3.00	7.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	16.0	1.00	1.00	0.0200	-1.04	1.00	0.00	0.00	0.00	0.320	8.00	3.00	0.00	1.00	7.00	7.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	16.0	1.00	27.0	0.540	1.04	0.500	1.00	0.00	0.00	0.320	0.00	3.00	0.00	4.00	7.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	17.0	0.00	4.00	0.0800	-0.920	1.00	1.00	0.00	0.00	0.340	8.00	3.00	0.00	1.00	7.00	7.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	17.0	0.00	27.0	0.540	0.920	0.500	0.00	0.00	0.00	0.340	0.00	3.00	0.00	4.00	7.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	17.0	1.00	4.00	0.0800	-1.04	1.00	0.00	0.00	0.00	0.340	8.00	3.00	0.00	1.00	7.00	7.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	17.0	1.00	30.0	0.600	1.04	0.500	1.00	0.00	0.00	0.340	0.00	3.00	1.00	4.00	7.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	18.0	0.00	10.0	0.200	-0.800	1.00	1.00	0.00	0.00	0.360	8.00	3.00	0.00	2.00	7.00	7.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	18.0	0.00	30.0	0.600	0.800	0.500	0.00	0.00	0.00	0.360	0.00	3.00	1.00	4.00	7.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	18.0	1.00	9.00	0.180	-1.08	1.00	0.00	0.00	0.00	0.360	9.00	3.00	0.00	2.00	7.00	7.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	18.0	1.00	36.0	0.720	1.08	0.500	1.00	0.00	0.00	0.360	0.00	3.00	1.00	5.00	7.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
21.0	0.00	19.0	0.00	15.0	0.300	-0.840	1.00	1.00	0.00	1.00	0.380	9.00	3.00	0.00	3.00	7.00	7.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	19.0	0.00	0.00	2.00	15.0
21.0	1.00	19.0	0.00	36.0	0.720	0.840	0.500	0.00	1.00	0.500	0.380	0.00	3.00	1.00	5.00	7.00	6.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	19.0	0.00	1.00	1.00	36.0
22.0	0.00	0.00	0.00	3.00	0.0600	0.00	0.500	1.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	21.0	0.00	0.00	2.00	18.0
22.0	1.00	0.00	0.00	3.00	0.0600	0.00	0.500	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	21.0	0.00	1.00	1.00	39.0
22.0	0.00	0.00	1.00	3.00	0.0600	0.00	0.500	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	21.0	0.00	0.00	2.00	18.0
22.0	1.00	0.00	1.00	3.00	0.0600	0.00	0.500	1.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	7.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	21.0	0.00	1.00	1.00	39.0
22.0	0.00	1.00	0.00	3.00	0.0600	0.00	0.500	1.00	0.00	0.00	0.0200	0.00	3.00	0.00	0.00	7.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	21.0	0.00	0.00	2.00	18.0
22.0	1.00	1.00	0.00	3.00	0.0600	0.00	0.500	0.00	0.00	0.00	0.0200	0.00	3.00	0.00	0.00	7.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	21.0	0.00	1.00	1.00	39.0
